0.0483871, 0
0.112903, 0
0.177419, 0
0.241935, 0
0.306452, 0
0.370968, 0
0.435484, 0
0.5, 0
0.564516, 0
0.629032, 0
0.693548, 0
0.758065, 0
0.822581, 0
0.887097, 0
0.951613, 0
1.01613, 0
1.08065, 0
1.14516, 0
1.20968, 0
1.27419, 0
1.33871, 0
1.40323, 0
1.46774, 0
1.53226, 0
1.59677, 0
1.66129, 0
1.72581, 0
1.79032, 0
1.85484, 0
1.91935, 0
1.98387, 0
2.04839, 0
2.1129, 0
2.17742, 0
2.24194, 0
2.30645, 0
2.37097, 0
2.43548, 0
2.5, 0
2.56452, 0
2.62903, 0
2.69355, 0
2.75806, 0
2.82258, 0
2.8871, 0
2.95161, 0
3.01613, 0
3.08065, 0
3.14516, 0
3.20968, 0
3.27419, 0
3.33871, 0
3.40323, 0.000243252
3.46774, 0.000360323
3.53226, 0.000981676
3.59677, 0.00206675
3.66129, 0.00389398
3.72581, 0.00772526
3.79032, 0.0132827
3.85484, 0.0188623
3.91935, 0.0287847
3.98387, 0.0343279
4.04839, 0.0456758
4.1129, 0.0599786
4.17742, 0.0739726
4.24194, 0.0928271
4.30645, 0.113873
4.37097, 0.136978
4.43548, 0.162301
4.5, 0.193084
4.56452, 0.227267
4.62903, 0.261517
4.69355, 0.310085
4.75806, 0.361139
4.82258, 0.406856
4.8871, 0.446904
4.95161, 0.488769
5.01613, 0.524257
5.08065, 0.567702
5.14516, 0.603862
5.20968, 0.641553
5.27419, 0.68071
5.33871, 0.718752
5.40323, 0.750614
5.46774, 0.793618
5.53226, 0.824156
5.59677, 0.857883
5.66129, 0.887157
5.72581, 0.920473
5.79032, 0.942521
5.85484, 0.961265
5.91935, 0.972333
5.98387, 0.982729
6.04839, 0.991811
6.1129, 0.999971
6.17742, 1
6.24194, 0.999186
6.30645, 0.994095
6.37097, 0.984622
6.43548, 0.981148
6.5, 0.971679
6.56452, 0.958708
6.62903, 0.940123
6.69355, 0.919777
6.75806, 0.896772
6.82258, 0.872021
6.8871, 0.847697
6.95161, 0.830257
7.01613, 0.807872
7.08065, 0.791556
7.14516, 0.768155
7.20968, 0.744154
7.27419, 0.720109
7.33871, 0.696625
7.40323, 0.671795
7.46774, 0.647994
7.53226, 0.621955
7.59677, 0.597261
7.66129, 0.569289
7.72581, 0.540617
7.79032, 0.513296
7.85484, 0.492201
7.91935, 0.472009
7.98387, 0.455198
8.04839, 0.435868
8.1129, 0.418977
8.17742, 0.402015
8.24194, 0.385565
8.30645, 0.370767
8.37097, 0.360686
8.43548, 0.341393
8.5, 0.325906
8.56452, 0.310716
8.62903, 0.299644
8.69355, 0.284285
8.75806, 0.268416
8.82258, 0.257723
8.8871, 0.251012
8.95161, 0.238364
9.01613, 0.233578
9.08065, 0.221023
9.14516, 0.214317
9.20968, 0.209768
9.27419, 0.202276
9.33871, 0.195553
9.40323, 0.191519
9.46774, 0.18046
9.53226, 0.175411
9.59677, 0.16909
9.66129, 0.165952
9.72581, 0.15663
9.79032, 0.151532
9.85484, 0.147699
9.91935, 0.142738
9.98387, 0.139032
10.0484, 0.136034
10.1129, 0.130279
10.1774, 0.127639
10.2419, 0.124144
10.3065, 0.120804
10.371, 0.118546
10.4355, 0.114655
10.5, 0.111356
10.5645, 0.107362
10.629, 0.106043
10.6935, 0.101176
10.7581, 0.0973088
10.8226, 0.0943277
10.8871, 0.0926425
10.9516, 0.0892565
11.0161, 0.0881891
